ts,used_mib,available_mib,swap_mib,container_rss_mib,running,waiting,kv_pct,prefix_hit_pct,prompt_tps,gen_tps
2026-04-13T16:40:19.342+00:00,74634,49915,7383,3040,4,0,12.6,84.3,0.0,117.6
2026-04-13T16:40:19.872+00:00,74632,49917,7383,3040,4,0,12.6,84.3,0.0,117.6
2026-04-13T16:40:20.400+00:00,74626,49923,7383,3040,4,0,12.6,84.3,0.0,117.6
2026-04-13T16:40:20.929+00:00,74609,49940,7383,3040,4,0,12.6,84.3,0.0,117.6
2026-04-13T16:40:21.460+00:00,74596,49953,7383,3040,4,0,12.6,84.3,0.0,117.6
2026-04-13T16:40:21.993+00:00,74581,49968,7383,3040,4,0,12.6,84.3,0.0,117.6
2026-04-13T16:40:22.524+00:00,74579,49971,7383,3040,4,0,12.6,84.3,0.0,117.6
2026-04-13T16:40:24.588+00:00,74557,49993,7383,3040,4,0,12.6,84.3,0.0,117.6
2026-04-13T16:40:25.119+00:00,74552,49997,7383,3040,4,0,12.6,84.3,0.0,117.6
2026-04-13T16:40:25.649+00:00,74548,50001,7383,3040,4,0,12.6,84.3,0.0,117.6
2026-04-13T16:40:26.175+00:00,74553,49996,7383,3040,4,0,12.6,84.3,0.0,117.6
2026-04-13T16:40:26.706+00:00,74548,50002,7383,3040,4,0,12.6,84.3,0.0,117.6
2026-04-13T16:40:27.238+00:00,74543,50006,7383,3040,4,0,12.8,84.3,0.0,117.6
2026-04-13T16:40:27.765+00:00,74544,50005,7383,3039,4,0,12.8,84.3,0.0,117.6
2026-04-13T16:40:29.823+00:00,74546,50003,7383,3039,4,0,12.8,84.3,0.0,117.6
2026-04-13T16:40:30.354+00:00,74546,50003,7383,3039,4,0,12.8,84.3,0.0,117.6
2026-04-13T16:40:30.883+00:00,74550,49999,7383,3039,4,0,12.8,84.3,0.0,117.6
2026-04-13T16:40:31.410+00:00,74535,50014,7383,3039,4,0,12.8,84.3,0.0,117.6
2026-04-13T16:40:31.940+00:00,74567,49982,7383,3039,4,0,12.8,84.3,0.0,117.6
2026-04-13T16:40:32.472+00:00,74563,49986,7383,3039,4,0,12.8,84.3,0.0,117.6
2026-04-13T16:40:33.001+00:00,74553,49996,7383,3040,4,0,12.8,84.3,0.0,117.6
2026-04-13T16:40:35.062+00:00,74579,49970,7383,3040,4,0,12.8,84.3,0.0,117.6
2026-04-13T16:40:35.592+00:00,74569,49980,7383,3040,4,0,12.8,84.3,0.0,117.6
2026-04-13T16:40:36.122+00:00,74563,49987,7383,3040,4,0,12.8,84.3,0.0,117.6
2026-04-13T16:40:36.650+00:00,74561,49988,7383,3040,4,0,12.8,84.3,0.0,117.6
2026-04-13T16:40:37.180+00:00,74554,49995,7383,3040,4,0,13.0,84.3,0.0,117.2
2026-04-13T16:40:37.713+00:00,74549,50000,7383,3040,4,0,13.0,84.3,0.0,117.2
2026-04-13T16:40:38.246+00:00,74553,49996,7383,3039,4,0,13.0,84.3,0.0,117.2
2026-04-13T16:40:40.307+00:00,74658,49892,7383,3039,4,0,13.0,84.3,0.0,117.2
2026-04-13T16:40:40.828+00:00,74654,49895,7383,3039,4,0,13.0,84.3,0.0,117.2
2026-04-13T16:40:41.356+00:00,74656,49893,7383,3039,4,0,13.0,84.3,0.0,117.2
2026-04-13T16:40:41.886+00:00,74604,49945,7383,3039,4,0,13.0,84.3,0.0,117.2
2026-04-13T16:40:42.415+00:00,74600,49949,7383,3039,4,0,13.0,84.3,0.0,117.2
2026-04-13T16:40:42.942+00:00,74585,49964,7383,3039,4,0,13.0,84.3,0.0,117.2
2026-04-13T16:40:43.470+00:00,74575,49974,7383,3039,4,0,13.0,84.3,0.0,117.2
2026-04-13T16:40:45.530+00:00,74563,49986,7383,3039,4,0,13.0,84.3,0.0,117.2
2026-04-13T16:40:46.061+00:00,74564,49986,7383,3039,4,0,13.0,84.3,0.0,117.2
2026-04-13T16:40:46.591+00:00,74559,49990,7383,3039,4,0,13.0,84.3,0.0,117.2
2026-04-13T16:40:47.122+00:00,74558,49991,7383,3039,4,0,13.0,85.4,82.3,112.6
2026-04-13T16:40:47.650+00:00,74549,50000,7383,3039,4,0,13.0,85.4,82.3,112.6
2026-04-13T16:40:48.179+00:00,74546,50003,7383,3039,4,0,13.0,85.4,82.3,112.6
2026-04-13T16:40:48.708+00:00,74541,50008,7383,3040,4,0,13.0,85.4,82.3,112.6
2026-04-13T16:40:50.769+00:00,74532,50017,7383,3040,4,0,13.0,85.4,82.3,112.6
2026-04-13T16:40:51.297+00:00,74530,50019,7383,3040,4,0,13.0,85.4,82.3,112.6
2026-04-13T16:40:51.825+00:00,74523,50026,7383,3040,4,0,13.0,85.4,82.3,112.6
2026-04-13T16:40:52.354+00:00,74524,50025,7383,3040,4,0,13.0,85.4,82.3,112.6
2026-04-13T16:40:52.882+00:00,74524,50026,7383,3040,4,0,13.0,85.4,82.3,112.6
2026-04-13T16:40:53.412+00:00,74521,50028,7383,3040,4,0,13.0,85.4,82.3,112.6
2026-04-13T16:40:53.938+00:00,74520,50030,7383,3040,4,0,13.0,85.4,82.3,112.6
2026-04-13T16:40:55.999+00:00,74524,50025,7383,3040,4,0,13.0,85.4,82.3,112.6
2026-04-13T16:40:56.529+00:00,74521,50028,7383,3040,4,0,13.0,85.4,82.3,112.6
2026-04-13T16:40:57.056+00:00,74521,50028,7383,3040,4,0,13.1,85.4,0.0,116.4
2026-04-13T16:40:57.586+00:00,74513,50036,7383,3040,4,0,13.1,85.4,0.0,116.4
2026-04-13T16:40:58.116+00:00,74514,50036,7383,3040,4,0,13.1,85.4,0.0,116.4
2026-04-13T16:40:58.644+00:00,74516,50034,7383,3040,4,0,13.1,85.4,0.0,116.4
2026-04-13T16:40:59.174+00:00,74514,50035,7383,3039,4,0,13.1,85.4,0.0,116.4
2026-04-13T16:41:01.236+00:00,74507,50042,7383,3039,4,0,13.1,85.4,0.0,116.4
2026-04-13T16:41:01.763+00:00,74505,50044,7383,3039,4,0,13.1,85.4,0.0,116.4
2026-04-13T16:41:02.291+00:00,74506,50044,7383,3039,4,0,13.1,85.4,0.0,116.4
2026-04-13T16:41:02.821+00:00,74503,50047,7383,3039,4,0,13.1,85.4,0.0,116.4
2026-04-13T16:41:03.348+00:00,74498,50051,7383,3039,4,0,13.1,85.4,0.0,116.4
2026-04-13T16:41:03.876+00:00,74499,50050,7383,3039,4,0,13.1,85.4,0.0,116.4
2026-04-13T16:41:04.407+00:00,74504,50046,7383,3039,4,0,13.1,85.4,0.0,116.4
2026-04-13T16:41:06.473+00:00,74499,50050,7383,3039,4,0,13.1,85.4,0.0,116.4
2026-04-13T16:41:07.003+00:00,74515,50034,7383,3039,4,0,13.2,85.4,0.0,116.0
2026-04-13T16:41:07.535+00:00,74519,50031,7383,3039,4,0,13.2,85.4,0.0,116.0
2026-04-13T16:41:08.061+00:00,74500,50049,7383,3039,4,0,13.2,85.4,0.0,116.0
2026-04-13T16:41:08.593+00:00,74504,50045,7383,3039,4,0,13.2,85.4,0.0,116.0
2026-04-13T16:41:09.124+00:00,74502,50047,7383,3039,4,0,13.2,85.4,0.0,116.0
2026-04-13T16:41:09.654+00:00,74516,50033,7383,3040,4,0,13.2,85.4,0.0,116.0
2026-04-13T16:41:11.712+00:00,74535,50014,7383,3040,4,0,13.2,85.4,0.0,116.0
2026-04-13T16:41:12.242+00:00,74534,50015,7383,3040,4,0,13.2,85.4,0.0,116.0
2026-04-13T16:41:12.774+00:00,74534,50015,7383,3040,4,0,13.2,85.4,0.0,116.0
2026-04-13T16:41:13.306+00:00,74524,50025,7383,3040,4,0,13.2,85.4,0.0,116.0
2026-04-13T16:41:13.838+00:00,74531,50019,7383,3040,4,0,13.2,85.4,0.0,116.0
2026-04-13T16:41:14.369+00:00,74530,50020,7383,3040,4,0,13.2,85.4,0.0,116.0
2026-04-13T16:41:14.898+00:00,74526,50023,7383,3040,4,0,13.2,85.4,0.0,116.0
2026-04-13T16:41:16.957+00:00,74525,50024,7383,3040,4,0,13.4,86.1,42.3,112.8
2026-04-13T16:41:17.487+00:00,74536,50013,7383,3040,4,0,13.4,86.1,42.3,112.8
2026-04-13T16:41:18.018+00:00,74532,50018,7383,3040,4,0,13.4,86.1,42.3,112.8
2026-04-13T16:41:18.545+00:00,74533,50016,7383,3040,4,0,13.4,86.1,42.3,112.8
2026-04-13T16:41:19.074+00:00,74539,50011,7383,3040,4,0,13.4,86.1,42.3,112.8
2026-04-13T16:41:19.600+00:00,74541,50008,7383,3040,4,0,13.4,86.1,42.3,112.8
2026-04-13T16:41:20.128+00:00,74547,50002,7383,3040,4,0,13.4,86.1,42.3,112.8
2026-04-13T16:41:22.188+00:00,74529,50020,7383,3040,4,0,13.4,86.1,42.3,112.8
2026-04-13T16:41:22.721+00:00,74523,50026,7383,3040,4,0,13.4,86.1,42.3,112.8
2026-04-13T16:41:23.252+00:00,74516,50034,7383,3040,4,0,13.4,86.1,42.3,112.8
2026-04-13T16:41:23.783+00:00,74517,50032,7383,3040,4,0,13.4,86.1,42.3,112.8
2026-04-13T16:41:24.315+00:00,74516,50033,7383,3040,4,0,13.4,86.1,42.3,112.8
2026-04-13T16:41:24.847+00:00,74517,50033,7383,3040,4,0,13.4,86.1,42.3,112.8
2026-04-13T16:41:25.378+00:00,74519,50030,7383,3040,4,0,13.4,86.1,42.3,112.8
2026-04-13T16:41:27.438+00:00,74538,50012,7383,3040,4,0,13.5,86.1,0.0,116.4
2026-04-13T16:41:27.968+00:00,74540,50009,7383,3040,4,0,13.5,86.1,0.0,116.4
2026-04-13T16:41:28.499+00:00,74537,50012,7383,3040,4,0,13.5,86.1,0.0,116.4
2026-04-13T16:41:29.029+00:00,74537,50012,7383,3040,4,0,13.5,86.1,0.0,116.4
2026-04-13T16:41:29.558+00:00,74537,50012,7383,3040,4,0,13.5,86.1,0.0,116.4
2026-04-13T16:41:30.089+00:00,74537,50012,7383,3040,4,0,13.5,86.1,0.0,116.4
2026-04-13T16:41:30.619+00:00,74534,50015,7383,3040,4,0,13.5,86.1,0.0,116.4
2026-04-13T16:41:32.679+00:00,74510,50039,7383,3040,4,0,13.5,86.1,0.0,116.4
2026-04-13T16:41:33.209+00:00,74513,50036,7383,3040,4,0,13.5,86.1,0.0,116.4
2026-04-13T16:41:33.739+00:00,74512,50037,7383,3040,4,0,13.5,86.1,0.0,116.4
2026-04-13T16:41:34.270+00:00,74513,50036,7383,3040,4,0,13.5,86.1,0.0,116.4
2026-04-13T16:41:34.802+00:00,74507,50042,7383,3040,4,0,13.5,86.1,0.0,116.4
2026-04-13T16:41:35.333+00:00,74505,50044,7383,3040,4,0,13.5,86.1,0.0,116.4
2026-04-13T16:41:35.865+00:00,74499,50050,7383,3040,4,0,13.5,86.1,0.0,116.4
2026-04-13T16:41:37.931+00:00,74503,50046,7383,3040,4,0,13.6,86.1,0.0,116.4
2026-04-13T16:41:38.462+00:00,74501,50049,7383,3040,4,0,13.6,86.1,0.0,116.4
2026-04-13T16:41:38.993+00:00,74508,50041,7383,3040,4,0,13.6,86.1,0.0,116.4
2026-04-13T16:41:39.525+00:00,74507,50043,7383,3040,4,0,13.6,86.1,0.0,116.4
2026-04-13T16:41:40.057+00:00,74515,50034,7383,3040,4,0,13.6,86.1,0.0,116.4
2026-04-13T16:41:40.588+00:00,74518,50031,7383,3040,4,0,13.6,86.1,0.0,116.4
2026-04-13T16:41:41.118+00:00,74517,50032,7383,3040,4,0,13.6,86.1,0.0,116.4
2026-04-13T16:41:43.180+00:00,74538,50011,7383,3040,4,0,13.6,86.1,0.0,116.4
2026-04-13T16:41:43.709+00:00,74536,50013,7383,3040,4,0,13.6,86.1,0.0,116.4
2026-04-13T16:41:44.240+00:00,74532,50017,7383,3040,4,0,13.6,86.1,0.0,116.4
2026-04-13T16:41:44.769+00:00,74514,50035,7383,3040,4,0,13.6,86.1,0.0,116.4
2026-04-13T16:41:45.300+00:00,74511,50038,7383,3040,4,0,13.6,86.1,0.0,116.4
2026-04-13T16:41:45.832+00:00,74517,50032,7383,3040,4,0,13.6,86.1,0.0,116.4
2026-04-13T16:41:46.360+00:00,74516,50033,7383,3040,4,0,13.6,86.1,0.0,116.4
2026-04-13T16:41:48.421+00:00,74514,50035,7383,3040,4,0,13.7,86.1,0.0,114.8
2026-04-13T16:41:48.949+00:00,74511,50038,7383,3040,4,0,13.7,86.1,0.0,114.8
2026-04-13T16:41:49.476+00:00,74511,50039,7383,3040,4,0,13.7,86.1,0.0,114.8
2026-04-13T16:41:50.006+00:00,74520,50030,7383,3040,4,0,13.7,86.1,0.0,114.8
2026-04-13T16:41:50.530+00:00,74525,50024,7383,3040,4,0,13.7,86.1,0.0,114.8
2026-04-13T16:41:51.060+00:00,74529,50020,7383,3040,4,0,13.7,86.1,0.0,114.8
2026-04-13T16:41:51.588+00:00,74532,50018,7383,3040,4,0,13.7,86.1,0.0,114.8
2026-04-13T16:41:53.653+00:00,74580,49969,7383,3040,4,0,13.7,86.1,0.0,114.8
2026-04-13T16:41:54.185+00:00,74580,49969,7383,3040,4,0,13.7,86.1,0.0,114.8
2026-04-13T16:41:54.713+00:00,74576,49973,7383,3040,4,0,13.7,86.1,0.0,114.8
2026-04-13T16:41:55.243+00:00,74583,49966,7383,3040,4,0,13.7,86.1,0.0,114.8
2026-04-13T16:41:55.774+00:00,74574,49975,7383,3040,4,0,13.7,86.1,0.0,114.8
2026-04-13T16:41:56.307+00:00,74578,49971,7383,3040,4,0,13.7,86.1,0.0,114.8
2026-04-13T16:41:56.836+00:00,74581,49968,7383,3040,4,0,13.7,86.1,0.0,114.8
2026-04-13T16:41:58.903+00:00,74670,49879,7383,3040,4,0,13.8,87.0,45.7,112.0
2026-04-13T16:41:59.434+00:00,74667,49882,7383,3040,4,0,13.8,87.0,45.7,112.0
2026-04-13T16:41:59.965+00:00,74663,49886,7383,3040,4,0,13.8,87.0,45.7,112.0
2026-04-13T16:42:00.498+00:00,74656,49893,7383,3040,4,0,13.8,87.0,45.7,112.0
2026-04-13T16:42:01.029+00:00,74634,49916,7383,3040,4,0,13.8,87.0,45.7,112.0
2026-04-13T16:42:01.560+00:00,74618,49931,7383,3040,4,0,13.8,87.0,45.7,112.0
2026-04-13T16:42:02.093+00:00,74615,49934,7383,3040,4,0,13.8,87.0,45.7,112.0
2026-04-13T16:42:04.151+00:00,74622,49927,7383,3040,4,0,13.8,87.0,45.7,112.0
2026-04-13T16:42:04.683+00:00,74621,49929,7383,3040,4,0,13.8,87.0,45.7,112.0
2026-04-13T16:42:05.217+00:00,74627,49922,7383,3040,4,0,13.8,87.0,45.7,112.0
2026-04-13T16:42:05.748+00:00,74614,49936,7383,3040,4,0,13.8,87.0,45.7,112.0
2026-04-13T16:42:06.278+00:00,74617,49932,7383,3040,4,0,13.8,87.0,45.7,112.0
2026-04-13T16:42:06.806+00:00,74631,49918,7383,3040,4,0,13.8,87.0,45.7,112.0
2026-04-13T16:42:07.337+00:00,74630,49919,7383,3040,4,0,13.9,87.0,0.0,114.8
2026-04-13T16:42:09.396+00:00,74607,49942,7383,3040,4,0,13.9,87.0,0.0,114.8
2026-04-13T16:42:09.929+00:00,74609,49941,7383,3040,4,0,13.9,87.0,0.0,114.8
2026-04-13T16:42:10.461+00:00,74612,49937,7383,3040,4,0,13.9,87.0,0.0,114.8
2026-04-13T16:42:10.992+00:00,74602,49947,7383,3040,4,0,13.9,87.0,0.0,114.8
2026-04-13T16:42:11.524+00:00,74601,49948,7383,3040,4,0,13.9,87.0,0.0,114.8
2026-04-13T16:42:12.056+00:00,74600,49949,7383,3040,4,0,13.9,87.0,0.0,114.8
2026-04-13T16:42:12.585+00:00,74606,49943,7383,3040,4,0,13.9,87.0,0.0,114.8
2026-04-13T16:42:14.643+00:00,74542,50007,7383,3040,4,0,13.9,87.0,0.0,114.8
2026-04-13T16:42:15.174+00:00,74532,50017,7383,3040,4,0,13.9,87.0,0.0,114.8
2026-04-13T16:42:15.705+00:00,74525,50025,7383,3040,4,0,13.9,87.0,0.0,114.8
2026-04-13T16:42:16.236+00:00,74519,50030,7383,3040,4,0,13.9,87.0,0.0,114.8
2026-04-13T16:42:16.767+00:00,74526,50023,7383,3040,4,0,13.9,87.0,0.0,114.8
2026-04-13T16:42:17.299+00:00,74519,50030,7383,3040,4,0,14.1,87.0,0.0,115.2
2026-04-13T16:42:17.824+00:00,74517,50032,7383,3042,4,0,14.1,87.0,0.0,115.2
2026-04-13T16:42:19.884+00:00,74520,50029,7383,3042,4,0,14.1,87.0,0.0,115.2
2026-04-13T16:42:20.415+00:00,74520,50030,7383,3042,4,0,14.1,87.0,0.0,115.2
2026-04-13T16:42:20.947+00:00,74542,50007,7383,3042,4,0,14.1,87.0,0.0,115.2
2026-04-13T16:42:21.480+00:00,74538,50011,7383,3042,4,0,14.1,87.0,0.0,115.2
2026-04-13T16:42:22.011+00:00,74545,50004,7383,3042,4,0,14.1,87.0,0.0,115.2
2026-04-13T16:42:22.541+00:00,74546,50003,7383,3042,4,0,14.1,87.0,0.0,115.2
2026-04-13T16:42:23.071+00:00,74544,50005,7383,3042,4,0,14.1,87.0,0.0,115.2
2026-04-13T16:42:25.135+00:00,74570,49979,7383,3042,4,0,14.1,87.0,0.0,115.2
2026-04-13T16:42:25.664+00:00,74576,49973,7383,3042,4,0,14.1,87.0,0.0,115.2
2026-04-13T16:42:26.192+00:00,74567,49982,7383,3042,4,0,14.1,87.0,0.0,115.2
2026-04-13T16:42:26.722+00:00,74560,49989,7383,3042,4,0,14.1,87.0,0.0,115.2
2026-04-13T16:42:27.252+00:00,74548,50001,7383,3042,4,0,14.1,87.7,42.9,112.3
2026-04-13T16:42:27.782+00:00,74540,50009,7383,3042,4,0,14.1,87.7,42.9,112.3
2026-04-13T16:42:28.313+00:00,74550,49999,7383,3042,4,0,14.1,87.7,42.9,112.3
2026-04-13T16:42:30.373+00:00,74577,49972,7383,3042,4,0,14.1,87.7,42.9,112.3
2026-04-13T16:42:30.905+00:00,74583,49966,7383,3042,4,0,14.1,87.7,42.9,112.3
2026-04-13T16:42:31.435+00:00,74579,49970,7383,3042,4,0,14.1,87.7,42.9,112.3
2026-04-13T16:42:31.962+00:00,74585,49964,7383,3042,4,0,14.1,87.7,42.9,112.3
2026-04-13T16:42:32.493+00:00,74591,49958,7383,3042,4,0,14.1,87.7,42.9,112.3
2026-04-13T16:42:33.022+00:00,74597,49953,7383,3042,4,0,14.1,87.7,42.9,112.3
2026-04-13T16:42:33.551+00:00,74612,49937,7383,3042,4,0,14.1,87.7,42.9,112.3
2026-04-13T16:42:35.613+00:00,74608,49941,7383,3042,4,0,14.1,87.7,42.9,112.3
2026-04-13T16:42:36.143+00:00,74603,49946,7383,3042,4,0,14.1,87.7,42.9,112.3
2026-04-13T16:42:36.673+00:00,74606,49943,7383,3042,4,0,14.1,87.7,42.9,112.3
2026-04-13T16:42:37.204+00:00,74609,49940,7383,3042,4,0,14.2,88.4,68.2,110.7
2026-04-13T16:42:37.737+00:00,74563,49986,7383,3042,4,0,14.2,88.4,68.2,110.7
2026-04-13T16:42:38.265+00:00,74569,49980,7383,3042,4,0,14.2,88.4,68.2,110.7
2026-04-13T16:42:38.797+00:00,74561,49988,7383,3042,4,0,14.2,88.4,68.2,110.7
2026-04-13T16:42:40.858+00:00,74587,49962,7383,3042,4,0,14.2,88.4,68.2,110.7
2026-04-13T16:42:41.390+00:00,74579,49971,7383,3042,4,0,14.2,88.4,68.2,110.7
2026-04-13T16:42:41.923+00:00,74568,49981,7383,3042,4,0,14.2,88.4,68.2,110.7
2026-04-13T16:42:42.453+00:00,74566,49983,7383,3042,4,0,14.2,88.4,68.2,110.7
2026-04-13T16:42:42.985+00:00,74562,49987,7383,3042,4,0,14.2,88.4,68.2,110.7
2026-04-13T16:42:43.517+00:00,74561,49988,7383,3042,4,0,14.2,88.4,68.2,110.7
2026-04-13T16:42:44.046+00:00,74553,49996,7383,3042,4,0,14.2,88.4,68.2,110.7
2026-04-13T16:42:46.108+00:00,74563,49986,7383,3042,4,0,14.2,88.4,68.2,110.7
2026-04-13T16:42:46.637+00:00,74568,49981,7383,3042,4,0,14.2,88.4,68.2,110.7
2026-04-13T16:42:47.166+00:00,74565,49984,7383,3042,4,0,14.5,88.4,0.0,113.2
2026-04-13T16:42:47.695+00:00,74559,49990,7383,3042,4,0,14.5,88.4,0.0,113.2
2026-04-13T16:42:48.226+00:00,74565,49984,7383,3042,4,0,14.5,88.4,0.0,113.2
2026-04-13T16:42:48.756+00:00,74567,49982,7383,3042,4,0,14.5,88.4,0.0,113.2
2026-04-13T16:42:49.286+00:00,74561,49988,7383,3043,4,0,14.5,88.4,0.0,113.2
2026-04-13T16:42:51.347+00:00,74549,50001,7383,3043,4,0,14.5,88.4,0.0,113.2
2026-04-13T16:42:51.876+00:00,74547,50002,7383,3043,4,0,14.5,88.4,0.0,113.2
2026-04-13T16:42:52.408+00:00,74550,50000,7383,3043,4,0,14.5,88.4,0.0,113.2
2026-04-13T16:42:52.941+00:00,74550,49999,7383,3043,4,0,14.5,88.4,0.0,113.2
2026-04-13T16:42:53.473+00:00,74550,49999,7383,3043,4,0,14.5,88.4,0.0,113.2
2026-04-13T16:42:54.003+00:00,74551,49998,7383,3043,4,0,14.5,88.4,0.0,113.2
2026-04-13T16:42:54.532+00:00,74552,49997,7383,3042,4,0,14.5,88.4,0.0,113.2
2026-04-13T16:42:56.594+00:00,74559,49990,7383,3042,4,0,14.5,88.4,0.0,113.2
2026-04-13T16:42:57.124+00:00,74561,49988,7383,3042,4,0,14.6,88.4,0.0,113.6
2026-04-13T16:42:57.654+00:00,74559,49990,7383,3042,4,0,14.6,88.4,0.0,113.6
2026-04-13T16:42:58.186+00:00,74570,49979,7383,3042,4,0,14.6,88.4,0.0,113.6
2026-04-13T16:42:58.718+00:00,74571,49978,7383,3042,4,0,14.6,88.4,0.0,113.6
2026-04-13T16:42:59.245+00:00,74553,49997,7383,3042,4,0,14.6,88.4,0.0,113.6
2026-04-13T16:42:59.775+00:00,74535,50014,7383,3042,4,0,14.6,88.4,0.0,113.6
2026-04-13T16:43:01.839+00:00,74527,50022,7383,3042,4,0,14.6,88.4,0.0,113.6
2026-04-13T16:43:02.369+00:00,74533,50016,7383,3042,4,0,14.6,88.4,0.0,113.6
2026-04-13T16:43:02.897+00:00,74538,50012,7383,3042,4,0,14.6,88.4,0.0,113.6
2026-04-13T16:43:03.424+00:00,74536,50013,7383,3042,4,0,14.6,88.4,0.0,113.6
2026-04-13T16:43:03.956+00:00,74537,50012,7383,3042,4,0,14.6,88.4,0.0,113.6
2026-04-13T16:43:04.486+00:00,74538,50011,7383,3042,4,0,14.6,88.4,0.0,113.6
2026-04-13T16:43:05.018+00:00,74546,50003,7383,3042,4,0,14.6,88.4,0.0,113.6
2026-04-13T16:43:07.079+00:00,74553,49996,7383,3042,4,0,14.6,88.4,0.0,112.8
2026-04-13T16:43:07.608+00:00,74544,50005,7383,3042,4,0,14.6,88.4,0.0,112.8
2026-04-13T16:43:08.137+00:00,74548,50001,7383,3042,4,0,14.6,88.4,0.0,112.8
2026-04-13T16:43:08.666+00:00,74550,49999,7383,3042,4,0,14.6,88.4,0.0,112.8
2026-04-13T16:43:09.197+00:00,74550,49999,7383,3042,4,0,14.6,88.4,0.0,112.8
2026-04-13T16:43:09.726+00:00,74560,49989,7383,3042,4,0,14.6,88.4,0.0,112.8
2026-04-13T16:43:10.255+00:00,74592,49957,7383,3042,4,0,14.6,88.4,0.0,112.8
2026-04-13T16:43:12.317+00:00,74590,49959,7383,3042,4,0,14.6,88.4,0.0,112.8
2026-04-13T16:43:12.847+00:00,74591,49958,7383,3042,4,0,14.6,88.4,0.0,112.8
2026-04-13T16:43:13.374+00:00,74581,49969,7383,3042,4,0,14.6,88.4,0.0,112.8
2026-04-13T16:43:13.902+00:00,74583,49966,7383,3042,4,0,14.6,88.4,0.0,112.8
2026-04-13T16:43:14.431+00:00,74566,49983,7383,3042,4,0,14.6,88.4,0.0,112.8
2026-04-13T16:43:14.963+00:00,74577,49972,7383,3042,4,0,14.6,88.4,0.0,112.8
2026-04-13T16:43:15.493+00:00,74576,49973,7383,3042,4,0,14.6,88.4,0.0,112.8
2026-04-13T16:43:17.556+00:00,74556,49993,7383,3042,4,0,14.6,88.4,0.0,113.2
2026-04-13T16:43:18.087+00:00,74555,49994,7383,3042,4,0,14.6,88.4,0.0,113.2
2026-04-13T16:43:18.615+00:00,74548,50001,7383,3042,4,0,14.6,88.4,0.0,113.2
2026-04-13T16:43:19.143+00:00,74552,49997,7383,3042,4,0,14.6,88.4,0.0,113.2
2026-04-13T16:43:19.668+00:00,74559,49990,7383,3042,4,0,14.6,88.4,0.0,113.2
2026-04-13T16:43:20.201+00:00,74559,49990,7383,3042,4,0,14.6,88.4,0.0,113.2
2026-04-13T16:43:20.731+00:00,74653,49896,7383,3043,4,0,14.6,88.4,0.0,113.2
2026-04-13T16:43:22.798+00:00,74676,49874,7383,3043,4,0,14.6,88.4,0.0,113.2
2026-04-13T16:43:23.325+00:00,74676,49874,7383,3043,4,0,14.6,88.4,0.0,113.2
2026-04-13T16:43:23.854+00:00,74661,49889,7383,3043,4,0,14.6,88.4,0.0,113.2
2026-04-13T16:43:24.383+00:00,74651,49898,7383,3043,4,0,14.6,88.4,0.0,113.2
2026-04-13T16:43:24.916+00:00,74597,49953,7383,3043,4,0,14.6,88.4,0.0,113.2
2026-04-13T16:43:25.444+00:00,74592,49957,7383,3043,4,0,14.6,88.4,0.0,113.2
2026-04-13T16:43:25.974+00:00,74581,49968,7383,3043,4,0,14.6,88.4,0.0,113.2
2026-04-13T16:43:28.040+00:00,74573,49976,7383,3043,4,0,14.9,88.4,0.0,112.4
2026-04-13T16:43:28.572+00:00,74564,49985,7383,3043,4,0,14.9,88.4,0.0,112.4
2026-04-13T16:43:29.102+00:00,74561,49988,7383,3043,4,0,14.9,88.4,0.0,112.4
2026-04-13T16:43:29.634+00:00,74555,49994,7383,3043,4,0,14.9,88.4,0.0,112.4
2026-04-13T16:43:30.164+00:00,74552,49997,7383,3043,4,0,14.9,88.4,0.0,112.4
2026-04-13T16:43:30.694+00:00,74547,50002,7383,3043,4,0,14.9,88.4,0.0,112.4
2026-04-13T16:43:31.222+00:00,74539,50010,7383,3042,4,0,14.9,88.4,0.0,112.4
2026-04-13T16:43:33.284+00:00,74539,50010,7383,3042,4,0,14.9,88.4,0.0,112.4
2026-04-13T16:43:33.816+00:00,74539,50010,7383,3042,4,0,14.9,88.4,0.0,112.4
2026-04-13T16:43:34.347+00:00,74536,50013,7383,3042,4,0,14.9,88.4,0.0,112.4
2026-04-13T16:43:34.878+00:00,74536,50013,7383,3042,4,0,14.9,88.4,0.0,112.4
2026-04-13T16:43:35.407+00:00,74528,50021,7383,3042,4,0,14.9,88.4,0.0,112.4
2026-04-13T16:43:35.937+00:00,74529,50021,7383,3042,4,0,14.9,88.4,0.0,112.4
2026-04-13T16:43:36.466+00:00,74529,50020,7383,3043,4,0,14.9,88.4,0.0,112.4
2026-04-13T16:43:38.528+00:00,74524,50025,7383,3043,4,0,15.0,88.4,0.0,112.8
2026-04-13T16:43:39.058+00:00,74524,50025,7383,3043,4,0,15.0,88.4,0.0,112.8
2026-04-13T16:43:39.590+00:00,74525,50024,7383,3043,4,0,15.0,88.4,0.0,112.8
2026-04-13T16:43:40.119+00:00,74515,50034,7383,3043,4,0,15.0,88.4,0.0,112.8
2026-04-13T16:43:40.686+00:00,74514,50035,7383,3043,4,0,15.0,88.4,0.0,112.8
2026-04-13T16:43:41.215+00:00,74517,50032,7383,3043,4,0,15.0,88.4,0.0,112.8
2026-04-13T16:43:41.745+00:00,74511,50038,7383,3042,4,0,15.0,88.4,0.0,112.8
